elvish,english
tulta-,To send (from point of view of receiver)
tultaima,*fetchable
tultaima,*FETCHABLE
tultaima,summonable
tultaima,SUMMONABLE
tultaima,Summonable
tulusta,advent
tulusta,ADVENT
tulusta,Advent
tulusta,arrival
tulusta,ARRIVAL
tulusta,Arrival
tulya-,*to lead; to fetch
tulya-,*TO LEAD; TO FETCH
tulyandë,fetching
tulyandë,FETCHING
tulyandë,Fetching
tumba,deep valley
tumba,DEEP VALLEY
tumba,Deep valley
tumbalë,depth
tumbalë,DEPTH
tumbalë,Depth
tumbalë,deep valley
tumbalë,DEEP VALLEY
tumbalë,Deep valley
tumbo,deep vale
tumbo,DEEP VALE
tumbo,Deep vale
tumbo,valley
tumbo,VALLEY
tumbo,Valley
tup-,to cover
tup-,TO COVER
tup-,To cover
tur-,to master
tur-,TO MASTER
tur-,To master
tur-,conquer
tur-,CONQUER
tur-,Conquer
tur-,dominate
tur-,DOMINATE
tur-,Dominate
tur-,win
tur-,WIN
tur-,Win
túra,big
túra,BIG
túra,Big
túra,great
túra,GREAT
túra,Great
turca,strong
turca,STRONG
turca,Strong
turca,powerful (in body)
turca,POWERFUL (IN BODY)
turca,Powerful (in body)
turco¹,chief
turco¹,CHIEF
turco¹,Chief
turco²,*stronghold
turco²,*STRONGHOLD
túrë,*might
túrë,*MIGHT
túrë,mastery
túrë,MASTERY
túrë,Mastery
túrëa,mighty
túrëa,MIGHTY
túrëa,Mighty
túrëa,masterful
túrëa,MASTERFUL
túrëa,Masterful
túrin,lord
túrin,LORD
túrin,Lord
turindo,purposeful mind
turindo,PURPOSEFUL MIND
turindo,Purposeful mind
turindo,strong will
turindo,STRONG WILL
turindo,Strong will
turindura,done necessarily
turindura,DONE NECESSARILY
turindura,Done necessarily
turmen,realm
turmen,REALM
turmen,Realm
turu-,to master
turu-,TO MASTER
turu-,To master
turu-,defeat
turu-,DEFEAT
turu-,Defeat
turu-,have victory over
turu-,HAVE VICTORY OVER
turu-,Have victory over
turúna,mastered
turúna,MASTERED
turúna,Mastered
turya-,*to strengthen
turya-,*TO STRENGTHEN
turyandë,fortification
turyandë,FORTIFICATION
turyandë,Fortification
tutulla-,to keep on coming (and going)
tutulla-,TO KEEP ON COMING (AND GOING)
tutulla-,To keep on coming (and going)
tuv-,to find
tuv-,TO FIND
tuv-,To find
tuv-,discover
tuv-,DISCOVER
tuv-,Discover
túvima,discoverable
túvima,DISCOVERABLE
túvima,Discoverable
tyal-,to play
tyal-,TO PLAY
tyal-,To play
tyalië,mirth
tyalië,MIRTH
tyalië,Mirth
tyar-,to cause
tyar-,TO CAUSE
tyar-,To cause
tyav-,to taste
tyav-,TO TASTE
tyav-,To taste
tyávë,*taste
tyávë,*TASTE
tyelca,hasty
tyelca,HASTY
tyelca,Hasty
tyellë,grade
tyellë,GRADE
tyellë,Grade
tyellë,order
tyellë,ORDER
tyellë,Order
tyellë,step (in a stairway
tyellë,STEP (IN A STAIRWAY
tyellë,Step (in a stairway
tyellë,ladder)
tyellë,LADDER)
tyellë,Ladder)
tyelpetéma,palatal series
tyelpetéma,PALATAL SERIES
tyelpetéma,Palatal series
tyulma,mast
tyulma,MAST
tyulma,Mast
þolon,helmet
þolon,HELMET
þolon,Helmet
úcalima,dim
úcalima,DIM
úcalima,Dim
úcalima,murky
úcalima,MURKY
úcalima,Murky
úcar-,*to trespass
úcar-,*TO TRESPASS
úcar-,do wrong
úcar-,DO WRONG
úcar-,Do wrong
úcar-,sin
úcar-,SIN
úcar-,Sin
naiqua-,*to sin
naiqua-,*TO SIN
úcarë,*sin
úcarë,*SIN
úcarë,debt
úcarë,DEBT
úcarë,Debt
úcarë,trespass
úcarë,TRESPASS
úcarë,Trespass
úcárima,hard to do
úcárima,HARD TO DO
úcárima,Hard to do
úcárima,difficult
úcárima,DIFFICULT
úcárima,Difficult
úcarindo,*sinner
úcarindo,*SINNER
naico,*sinner
naico,*SINNER
naicando,*sinner
naicando,*SINNER
ulcarindo,*sinner
ulcarindo,*SINNER
úcarnë,not red
úcarnë,NOT RED
úcarnë,Not red
úfantima,not concealable
úfantima,NOT CONCEALABLE
úfantima,Not concealable
úfantuma,not concealable
úfantuma,NOT CONCEALABLE
úfantuma,Not concealable
úfanwëa,not veiled
úfanwëa,NOT VEILED
úfanwëa,Not veiled
úfanwëa,unveiled
úfanwëa,UNVEILED
úfanwëa,Unveiled
uhta-,to dislike
uhta-,TO DISLIKE
uhta-,To dislike
uhta-,feel disgust with
uhta-,FEEL DISGUST WITH
uhta-,Feel disgust with
uhta-,avoid as painful
uhta-,AVOID AS PAINFUL
uhta-,Avoid as painful
uhta-,nasty
uhta-,NASTY
uhta-,Nasty
ui-,to not be
ui-,TO NOT BE
ui-,To not be
ui-,to not do
ui-,TO NOT DO
ui-,To not do
ua-,to not be
ua-,TO NOT BE
ua-,To not be
ua-,to not do
ua-,TO NOT DO
ua-,To not do
ul-,to rain
ul-,TO RAIN
ul-,To rain
ulca,evil; dark
ulca,EVIL; DARK
ulca,Evil; dark
ulca,gloomy
ulca,GLOOMY
ulca,Gloomy
ulca,sinister
ulca,SINISTER
ulca,Sinister
ulco,evil
ulco,EVIL
ulco,Evil
ulo,rain
ulo,RAIN
ulo,Rain
úlumë,ever
úlumë,EVER
úlumë,Ever
úlumë,at all times (in a series
úlumë,AT ALL TIMES (IN A SERIES
úlumë,At all times (in a series
úlumë,period)
úlumë,PERIOD)
úlumë,Period)
úma-,to teem
úma-,TO TEEM
úma-,To teem
úmaitë,clumsy(-handed)
úmaitë,CLUMSY(-HANDED)
úmaitë,Clumsy(-handed)
úmaitë,unskilled
úmaitë,UNSKILLED
úmaitë,Unskilled
úmara,bad
úmara,BAD
úmara,Bad
úmara,ill-used
úmara,ILL-USED
úmara,Ill-used
úmara,evil
úmara,EVIL
úmara,Evil
úmara,sinister
úmara,SINISTER
úmara,Sinister
úmárë,not good = evil
úmárë,NOT GOOD = EVIL
úmárë,Not good = evil
umba,swarm
umba,SWARM
umba,Swarm
umbar,fate
umbar,FATE
umbar,Fate
umbar,doom
umbar,DOOM
umbar,Doom
umbar,curse
umbar,CURSE
umbar,Curse
ambar,fate
ambar,FATE
ambar,Fate
ambar,doom
ambar,DOOM
ambar,Doom
umbë,imminence
umbë,IMMINENCE
umbë,Imminence
umbë,threat; premonition
umbë,THREAT; PREMONITION
umbë,Threat; premonition
umbë,fear
umbë,FEAR
umbë,Fear
umbë,unwelcome expectation
umbë,UNWELCOME EXPECTATION
umbë,Unwelcome expectation
umbo(n),hill
umbo(n),HILL
umbo(n),Hill
umbo(n),lump
umbo(n),LUMP
umbo(n),Lump
umbo(n),clump
umbo(n),CLUMP
umbo(n),Clump
umbo(n),mass
umbo(n),MASS
umbo(n),Mass
úmë,great collection
úmë,GREAT COLLECTION
úmë,Great collection
úmë,crowd of things of the same sort
úmë,CROWD OF THINGS OF THE SAME SORT
úmë,Crowd of things of the same sort
úmë,throng
úmë,THRONG
úmë,Throng
úmëa,abundant
úmëa,ABUNDANT
úmëa,Abundant
úmëa,swarming
úmëa,SWARMING
úmëa,Swarming
úmëa,teeming
úmëa,TEEMING
úmëa,Teeming
úna¹,deprived of
úna¹,DEPRIVED OF
úna¹,Deprived of
úna¹,destitute
úna¹,DESTITUTE
úna¹,Destitute
úna¹,forlorn
úna¹,FORLORN
úna¹,Forlorn
únat,thing impossible to be
únat,THING IMPOSSIBLE TO BE
únat,Thing impossible to be
únat,to be done
únat,TO BE DONE
únat,To be done
undómë,twilight
undómë,TWILIGHT
undómë,Twilight
undómë,time near evening
undómë,TIME NEAR EVENING
undómë,Time near evening
undu,down
undu,DOWN
undu,Down
undu,under
undu,UNDER
undu,Under
undulav-,to drown
undulav-,TO DROWN
undulav-,To drown
undulav-,swallow
undulav-,SWALLOW
undulav-,Swallow
undulav-,submerge
undulav-,SUBMERGE
undulav-,Submerge
undulav-,(lit.) lick down
undulav-,(LIT.) LICK DOWN
undumë,abyss
undumë,ABYSS
undumë,Abyss
únehta,*atom
únehta,*ATOM
ungwë,spider’s web
ungwë,SPIDER’S WEB
ungwë,Spider’s web
únotë(a),not counted
únotë(a),NOT COUNTED
únotë(a),Not counted
únotë(a),uncounted
únotë(a),UNCOUNTED
únotë(a),Uncounted
aunotë(a),not counted
aunotë(a),NOT COUNTED
aunotë(a),Not counted
aunotë(a),uncounted
aunotë(a),UNCOUNTED
aunotë(a),Uncounted
únótima,numberless
únótima,NUMBERLESS
únótima,Numberless
únótima,innumerable
únótima,INNUMERABLE
únótima,Innumerable
únótima,countless
únótima,COUNTLESS
únótima,Countless
únótima,difficult/impossible to count
únótima,DIFFICULT/IMPOSSIBLE TO COUNT
únótima,Difficult/impossible to count
urnótima,*difficult to count
urnótima,*DIFFICULT TO COUNT
urunóte,*difficult to count
urunóte,*DIFFICULT TO COUNT
unqualë,death agony
unqualë,DEATH AGONY
unqualë,Death agony
anqualë,*death agony
anqualë,*DEATH AGONY
unquë,a hollow
unquë,A HOLLOW
unquë,A hollow
untup-,to cover (over
untup-,TO COVER (OVER
untup-,To cover (over
untup-,up)
untup-,UP)
untup-,Up)
untup-,lie as a covering upon
untup-,LIE AS A COVERING UPON
untup-,Lie as a covering upon
untup-,(lit.) to cover down
untup-,(LIT.) TO COVER DOWN
únyárima,impossible to recount
únyárima,IMPOSSIBLE TO RECOUNT
únyárima,Impossible to recount
uo,together
uo,TOGETHER
uo,Together
úpa,dumb [unable to speak]
úpa,DUMB [UNABLE TO SPEAK]
úpa,Dumb [unable to speak]
úpahtëa,speechless
úpahtëa,SPEECHLESS
úpahtëa,Speechless
úquétima,unspeakable
úquétima,UNSPEAKABLE
úquétima,Unspeakable
úquétima,impossible to say
úquétima,IMPOSSIBLE TO SAY
úquétima,Impossible to say
úquétima,put into words
úquétima,PUT INTO WORDS
úquétima,Put into words
úquétima,unpronounceable
úquétima,UNPRONOUNCEABLE
úquétima,Unpronounceable
úra¹,nasty
úra¹,NASTY
úra¹,Nasty
úra²,torrid
úra²,TORRID
úra²,Torrid
úra²,sultry
úra²,SULTRY
úra²,Sultry
úra²,unpleasantly hot
úra²,UNPLEASANTLY HOT
úra²,Unpleasantly hot
urco,bogey
urco,BOGEY
urco,Bogey
urco,orc
urco,ORC
urco,Orc
urda,hard
urda,HARD
urda,Hard
urda,difficult
urda,DIFFICULT
urda,Difficult
urda,arduous
urda,ARDUOUS
urda,Arduous
úrë,heat
úrë,HEAT
úrë,Heat
úr,heat
úr,HEAT
úr,Heat
Úrimë,August
Úrimë,august
Úrimë,AUGUST
Úrimë,*Hot-one
Úrimë,*hot-one
Úrimë,*HOT-ONE
Úrimë,*hot-one
úro,*evil
úro,*EVIL
úro,nastiness
úro,NASTINESS
úro,Nastiness
urra,bad
urra,BAD
urra,Bad
ursa,rage
ursa,RAGE
ursa,Rage
ursa-,to rage
ursa-,TO RAGE
ursa-,To rage
urucárima,hard to make / do
urucárima,HARD TO MAKE / DO
urucárima,Hard to make / do
urcarne,hard to make / do
urcarne,HARD TO MAKE / DO
urcarne,Hard to make / do
urucarin,made with difficulty
urucarin,MADE WITH DIFFICULTY
urucarin,Made with difficulty
urulócë,fire-serpent
urulócë,FIRE-SERPENT
urulócë,Fire-serpent
urulócë,fire-drake
urulócë,FIRE-DRAKE
urulócë,Fire-drake
urus,copper
urus,COPPER
urus,Copper
urya-,to be hot
urya-,TO BE HOT
urya-,To be hot
úsahtië,inducement to do wrong
úsahtië,INDUCEMENT TO DO WRONG
úsahtië,Inducement to do wrong
úsahtië,*temptation
úsahtië,*TEMPTATION
insangarë,*temptation
insangarë,*TEMPTATION
terpellië,*temptation
terpellië,*TEMPTATION
terfantië,*temptation
terfantië,*TEMPTATION
usquë,dusk
usquë,DUSK
usquë,Dusk
usquë,dim light
usquë,DIM LIGHT
usquë,Dim light
uv-,*to be going to
uv-,*TO BE GOING TO
úva-,to impend
úva-,TO IMPEND
úva-,To impend
úva-,be imminent
úva-,BE IMMINENT
úva-,Be imminent
úva-,draw near [usually negative in sense]
úva-,DRAW NEAR [USUALLY NEGATIVE IN SENSE]
úva-,Draw near [usually negative in sense]
úvana,marred
úvana,MARRED
úvana,Marred
úvanë(a),without beauty
úvanë(a),WITHOUT BEAUTY
úvanë(a),Without beauty
auvanëa,without beauty
auvanëa,WITHOUT BEAUTY
auvanëa,Without beauty
úvanima,not fair
úvanima,NOT FAIR
úvanima,Not fair
úvanima,ugly; hard to call beautiful
úvanima,UGLY; HARD TO CALL BEAUTIFUL
úvanima,Ugly; hard to call beautiful
úvanima,hideous
úvanima,HIDEOUS
úvanima,Hideous
úvanimo,monster
úvanimo,MONSTER
úvanimo,Monster
úvanimo,corrupt
úvanimo,CORRUPT
úvanimo,Corrupt
úvanimo,evil creature
úvanimo,EVIL CREATURE
úvanimo,Evil creature
úvano,monster
úvano,MONSTER
úvano,Monster
úvano,corrupt
úvano,CORRUPT
úvano,Corrupt
úvano,evil creature
úvano,EVIL CREATURE
úvano,Evil creature
úvië,pondering
úvië,PONDERING
úvië,Pondering
úvië,consideration
úvië,CONSIDERATION
úvië,Consideration
uxarë,doing wrong
uxarë,DOING WRONG
uxarë,Doing wrong
uscarë,doing wrong
uscarë,DOING WRONG
uscarë,Doing wrong
vailë,wind
vailë,WIND
vailë,Wind
vaiwë,wind
vaiwë,WIND
vaiwë,Wind
váva,*wind
váva,*WIND
vëa²,wind
vëa²,WIND
vëa²,Wind
vailima,windy
vailima,WINDY
vailima,Windy
vaina,blonde
vaina,BLONDE
vaina,Blonde
vaina,fair of hair
vaina,FAIR OF HAIR
vaina,Fair of hair
vaire,?wavy
vaire,?WAVY
Vala,(Angelic) Power
Vala,(angelic) power
Vala,(ANGELIC) POWER
Vala,(angelic) power
Vala,‘God’
Vala,‘god’
Vala,‘GOD’
Vala,‘god’
Vala,Authority
Vala,authority
Vala,AUTHORITY
vala-,to have [divine] power
vala-,TO HAVE [DIVINE] POWER
vala-,To have [divine] power
Valanya,*Friday
Valanya,*friday
Valanya,*FRIDAY
Valanya,*friday
Valanya,Vala-day
Valanya,vala-day
Valanya,VALA-DAY
valca,fierce
valca,FIERCE
valca,Fierce
valca,ferocious
valca,FEROCIOUS
valca,Ferocious
valda,excited
valda,EXCITED
valda,Excited
valda,wild
valda,WILD
valda,Wild
Valië,Female Vala
Valië,female vala
Valië,FEMALE VALA
Valië,Female vala
valmë,excitement
valmë,EXCITEMENT
valmë,Excitement
valmë,emotion
valmë,EMOTION
valmë,Emotion
walmë,excitement
walmë,EXCITEMENT
walmë,Excitement
walmë,emotion
walmë,EMOTION
walmë,Emotion
valta-,to excite
valta-,TO EXCITE
valta-,To excite
valta-,rouse
valta-,ROUSE
valta-,Rouse
valta-,stir up
valta-,STIR UP
valta-,Stir up
walta-,to excite
walta-,TO EXCITE
walta-,To excite
walta-,rouse
walta-,ROUSE
walta-,Rouse
walta-,stir up
walta-,STIR UP
walta-,Stir up
valut-,to flow away
valut-,TO FLOW AWAY
valut-,To flow away
valwistë,change of mind
valwistë,CHANGE OF MIND
valwistë,Change of mind
walwistë,change of mind
walwistë,CHANGE OF MIND
walwistë,Change of mind
valya-,to be excited (moved)
valya-,TO BE EXCITED (MOVED)
valya-,To be excited (moved)
walya-,to be excited (moved)
walya-,TO BE EXCITED (MOVED)
walya-,To be excited (moved)
vanda,oath
vanda,OATH
vanda,Oath
vanda,pledge
vanda,PLEDGE
vanda,Pledge
vanda,solemn promise
vanda,SOLEMN PROMISE
vanda,Solemn promise
vanë,fair
vanë,FAIR
vanë,Fair
vanessë,beauty
vanessë,BEAUTY
vanessë,Beauty
vangwë,storm; blow
vangwë,STORM; BLOW
vangwë,Storm; blow
vanië,beauty
vanië,BEAUTY
vanië,Beauty
vanima¹,beautiful
vanima¹,BEAUTIFUL
vanima¹,Beautiful
vanima¹,fair
vanima¹,FAIR
vanima¹,Fair
vanima²,beautiful one
vanima²,BEAUTIFUL ONE
vanima²,Beautiful one
vanima²,fair one
vanima²,FAIR ONE
vanima²,Fair one
vanimelda,beautiful and beloved
vanimelda,BEAUTIFUL AND BELOVED
vanimelda,Beautiful and beloved
vanimelda,elven-fair
vanimelda,ELVEN-FAIR
vanimelda,Elven-fair
vanimalda,most beautiful
vanimalda,MOST BEAUTIFUL
vanimalda,Most beautiful
vanimalda,exceeding fair; thou beautiful
vanimalda,EXCEEDING FAIR; THOU BEAUTIFUL
vanimalda,Exceeding fair; thou beautiful
vanwa,gone
vanwa,GONE
vanwa,Gone
vanwa,lost
vanwa,LOST
vanwa,Lost
vanwa,departed
vanwa,DEPARTED
vanwa,Departed
vanwa,vanished
vanwa,VANISHED
vanwa,Vanished
vanwa,past
vanwa,PAST
vanwa,Past
vanwa,over
vanwa,OVER
vanwa,Over
vanwa,no longer to be had
vanwa,NO LONGER TO BE HAD
vanwa,No longer to be had
vanwa,passed away
vanwa,PASSED AWAY
vanwa,Passed away
vanwa,dead
vanwa,DEAD
vanwa,Dead
vanya,fair
vanya,FAIR
vanya,Fair
vanya,beautiful
vanya,BEAUTIFUL
vanya,Beautiful
vanya,unmarred; fair-haired (yellow to golden)
vanya,UNMARRED; FAIR-HAIRED (YELLOW TO GOLDEN)
vanya,Unmarred; fair-haired (yellow to golden)
vana,fair-haired (yellow to golden)
vana,FAIR-HAIRED (YELLOW TO GOLDEN)
vana,Fair-haired (yellow to golden)
vanya-,to pass
vanya-,TO PASS
vanya-,To pass
váquet-,to refuse
váquet-,TO REFUSE
váquet-,To refuse
váquet-,forbid
váquet-,FORBID
váquet-,Forbid
váquet-,prohibit; (lit.) to say no
váquet-,PROHIBIT; (LIT.) TO SAY NO
váquet-,Prohibit; (lit.) to say no
váquet-,to say ‘I will not
váquet-,to say ‘i will not
váquet-,TO SAY ‘I WILL NOT
váquet-,To say ‘i will not
váquet-,do not’
váquet-,DO NOT’
váquet-,Do not’
varanda,sublime
varanda,SUBLIME
varanda,Sublime
vardarianna,fragrant evergreen tree
vardarianna,FRAGRANT EVERGREEN TREE
vardarianna,Fragrant evergreen tree
varnë,russet
varnë,RUSSET
varnë,Russet
varnë,brown
varnë,BROWN
varnë,Brown
vasar,veil
vasar,VEIL
vasar,Veil
vasarya-,to veil
vasarya-,TO VEIL
vasarya-,To veil
váya,ocean
váya,OCEAN
váya,Ocean
váya,sea
váya,SEA
váya,Sea
waya,ocean
waya,OCEAN
waya,Ocean
váya-,to blow
váya-,TO BLOW
váya-,To blow
vëa¹,seeming
vëa¹,SEEMING
vëa¹,Seeming
vëa¹,apparent
vëa¹,APPARENT
vëa¹,Apparent
vecca,active
vecca,ACTIVE
vecca,Active
vehtë,[a span of] life; habitat
vehtë,[A SPAN OF] LIFE; HABITAT
vehtë,haunt
vehtë,HAUNT
vehtë,Haunt
vehtequentalë,biography
vehtequentalë,BIOGRAPHY
vehtequentalë,Biography
véla,*alike
véla,*ALIKE
véla,having a likeness
véla,HAVING A LIKENESS
véla,Having a likeness
véla,similarity
véla,SIMILARITY
véla,Similarity
velca,large
velca,LARGE
velca,Large
velca,great
velca,GREAT
velca,Great
velca,big
velca,BIG
velca,Big
vendë,maiden
vendë,MAIDEN
vendë,Maiden
vendë,*virgin
vendë,*VIRGIN
wendë,maiden
wendë,MAIDEN
wendë,Maiden
vendelë,maidenhood
vendelë,MAIDENHOOD
vendelë,Maidenhood
wendelë,maidenhood
wendelë,MAIDENHOOD
wendelë,Maidenhood
vénë,*virgin
vénë,*VIRGIN
vénëa,*virginal
vénëa,*VIRGINAL
vëo,living creature
vëo,LIVING CREATURE
vëo,Living creature
véra,personal
véra,PERSONAL
véra,Personal
véra,private
véra,PRIVATE
véra,Private
véra,own
véra,OWN
véra,Own
veri,wife
veri,WIFE
veri,Wife
verta-,to give in marriage (a) to (b)
verta-,TO GIVE IN MARRIAGE (A) TO (B)
verta-,To give in marriage (a) to (b)
verta-,take as husband
verta-,TAKE AS HUSBAND
verta-,Take as husband
verta-,wife (to oneself)
verta-,WIFE (TO ONESELF)
verta-,Wife (to oneself)
veru,husband
veru,HUSBAND
veru,Husband
verya-,to marry (of husband and wife)
verya-,TO MARRY (OF HUSBAND AND WIFE)
verya-,To marry (of husband and wife)
verya-,be joined to
verya-,BE JOINED TO
verya-,Be joined to
veryanwë,wedding
veryanwë,WEDDING
veryanwë,Wedding
vilva,fluttering to and fro
vilva,FLUTTERING TO AND FRO
vilva,Fluttering to and fro
wilwa,fluttering to and fro
wilwa,FLUTTERING TO AND FRO
wilwa,Fluttering to and fro
vilvarin,butterfly
vilvarin,BUTTERFLY
vilvarin,Butterfly
wilwarin,butterfly
wilwarin,BUTTERFLY
wilwarin,Butterfly
vilvarindëa,like a butterfly
vilvarindëa,LIKE A BUTTERFLY
vilvarindëa,Like a butterfly
wilwarindëa,like a butterfly
wilwarindëa,LIKE A BUTTERFLY
wilwarindëa,Like a butterfly
vilya,air
vilya,AIR
vilya,Air
vilya,sky
vilya,SKY
vilya,Sky
wilya,air
wilya,AIR
wilya,Air
wilya,sky
wilya,SKY
wilya,Sky
vínë,youth
vínë,YOUTH
vínë,Youth
vingë,foam
vingë,FOAM
vingë,Foam
vingë,spindrift
vingë,SPINDRIFT
vingë,Spindrift
vingë,spray
vingë,SPRAY
vingë,Spray
wing(a),foam
wing(a),FOAM
wing(a),Foam
wing(a),spray
wing(a),SPRAY
wing(a),Spray
wingë,foam
wingë,FOAM
wingë,Foam
wingë,spindrift
wingë,SPINDRIFT
wingë,Spindrift
wingë,spray
wingë,SPRAY
wingë,Spray
vingil,*nymph
vingil,*NYMPH
vingil,mermaid
vingil,MERMAID
vingil,Mermaid
vingil,foam-maid
vingil,FOAM-MAID
vingil,Foam-maid
wingil,*nymph
wingil,*NYMPH
wingil,mermaid
wingil,MERMAID
wingil,Mermaid
wingil,foam-maid
wingil,FOAM-MAID
wingil,Foam-maid
winima,childish
winima,CHILDISH
winima,Childish
vinimetta,end of youth
vinimetta,END OF YOUTH
vinimetta,End of youth
vinimo,baby
vinimo,BABY
vinimo,Baby
vinimo,little-one
vinimo,LITTLE-ONE
vinimo,Little-one
win(i)cë,baby
win(i)cë,BABY
win(i)cë,Baby
win(i)cë,little-one
win(i)cë,LITTLE-ONE
win(i)cë,Little-one
winimo,baby
winimo,BABY
winimo,Baby
winimo,little-one
winimo,LITTLE-ONE
winimo,Little-one
vinta-,to scatter
vinta-,TO SCATTER
vinta-,To scatter
vinta-,blow about
vinta-,BLOW ABOUT
vinta-,Blow about
winta-,to scatter
winta-,TO SCATTER
winta-,To scatter
winta-,blow about
winta-,BLOW ABOUT
winta-,Blow about
vinya,young
vinya,YOUNG
vinya,Young
vinya,new
vinya,NEW
vinya,New
vinyamo,youngster
vinyamo,YOUNGSTER
vinyamo,Youngster
winyamo,youngster
winyamo,YOUNGSTER
winyamo,Youngster
vinyarë,youth
vinyarë,YOUTH
vinyarë,Youth
Víressë,April
Víressë,april
Víressë,APRIL
Víressë,*Freshness
Víressë,*freshness
Víressë,*FRESHNESS
Víressë,*freshness
virya-,to change
virya-,TO CHANGE
virya-,To change
virya-,alternate
virya-,ALTERNATE
virya-,Alternate
vista-,to change (transitive)
vista-,TO CHANGE (TRANSITIVE)
vista-,To change (transitive)
vistë,change
vistë,CHANGE
vistë,Change
wistë,change
wistë,CHANGE
wistë,Change
vorë,*always
vorë,*ALWAYS
vórima,faithful
vórima,FAITHFUL
vórima,Faithful
voronda,faithful
voronda,FAITHFUL
voronda,Faithful
voronda,steadfast (in allegiance
voronda,STEADFAST (IN ALLEGIANCE
voronda,Steadfast (in allegiance
voronda,in keeping oath
voronda,IN KEEPING OATH
voronda,In keeping oath
voronda,promise)
voronda,PROMISE)
voronda,Promise)
voronwë,steadfastness
voronwë,STEADFASTNESS
voronwë,Steadfastness
voronwë,loyalty
voronwë,LOYALTY
voronwë,Loyalty
voronwë,faith(fulness)
voronwë,FAITH(FULNESS)
voronwë,Faith(fulness)
wenya,fair
wenya,FAIR
wenya,Fair
wenya,beautiful
wenya,BEAUTIFUL
wenya,Beautiful
were-,to weave
were-,TO WEAVE
were-,To weave
winë,baby
winë,BABY
winë,Baby
winë,little-one
winë,LITTLE-ONE
winë,Little-one
winë,child not yet full grown
winë,CHILD NOT YET FULL GROWN
winë,Child not yet full grown
hinyë,baby
hinyë,BABY
hinyë,Baby
hintil,baby (finger)
hintil,BABY (FINGER)
hintil,Baby (finger)
wirnë,change
wirnë,CHANGE
wirnë,Change
xiétë,passing
xiétë,PASSING
xiétë,Passing
xiétë,impermanent
xiétë,IMPERMANENT
xiétë,Impermanent
yaimë,wailing
yaimë,WAILING
yaimë,Wailing
yaimëa,wailing
yaimëa,WAILING
yaimëa,Wailing
yal-,to summon
yal-,TO SUMMON
yal-,To summon
yána,wide
yána,WIDE
yána,Wide
yána,vast
yána,VAST
yána,Vast
yána,huge
yána,HUGE
yána,Huge
yanda,wide
yanda,WIDE
yanda,Wide
yonda²,wide
yonda²,WIDE
yonda²,Wide
yonda²,roomy
yonda²,ROOMY
yonda²,Roomy
yonda²,extensive
yonda²,EXTENSIVE
yonda²,Extensive
yanta,bridge
yanta,BRIDGE
yanta,Bridge
yanwë,joining
yanwë,JOINING
yanwë,Joining
yára,old
yára,OLD
yára,Old
yára,ancient
yára,ANCIENT
yára,Ancient
